PACKPRICE,sum_of_salesday,Spend,s_date_year,s_date_month,s_date_dayofmonth,sale_pdp,Pampers_sale_rpi,Mamypoko_sale_rpi,Pampers_offer_rpi,Mamypoko_offer_rpi,MerchantCode_number
9.1,77,36.0,2021,9,4,14.46710526,-0.100050025,-0.100600601,0.042105263,-0.034090909,2
9.1,70,0.0,2021,9,5,14.46710526,-0.100050025,-0.100600601,0.042105263,-0.034090909,2
9.1,101,102.0,2021,9,14,14.46710526,0.043497173,-0.100600601,0.09,0.010869565,2
9.4,90,78.0,2021,9,16,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
9.1,57,0.0,2021,9,17,14.46710526,0.043497173,-0.100600601,0.125,-0.034090909,2
9.4,40,40.0,2021,9,23,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
9.4,40,26.0,2021,9,25,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
9.4,36,20.0,2021,9,26,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
9.1,46,0.0,2021,10,1,14.46710526,0.043497173,-0.100600601,0.125,-0.034090909,2
8.3,76,0.0,2021,10,8,14.46710526,0.043497173,-0.100600601,0.087912088,0.023529412,2
8.9,76,0.0,2021,10,11,14.46710526,0.043497173,-0.100600601,0.101010101,-0.047058824,2
8.9,42,59.0,2021,10,17,14.46710526,0.043497173,-0.100600601,0.091836735,-0.047058824,2
8.9,36,64.0,2021,10,19,14.46710526,0.043497173,-0.100600601,0.063157895,-0.047058824,2
8.9,46,116.0,2021,10,21,14.46710526,0.043497173,-0.100600601,0.063157895,-0.047058824,2
8.9,38,423.0,2021,10,24,14.46710526,0.043497173,-0.100600601,0.063157895,-0.072289157,2
8.9,28,60.0,2021,10,25,14.46710526,0.043497173,-0.100600601,0.063157895,-0.072289157,2
8.3,69,202.0,2021,11,1,14.46710526,0.043497173,-0.100600601,0.126315789,0.0,2
9.5,54,87.0,2021,11,7,14.46710526,0.043497173,-0.100600601,0.086538462,0.221311475,2
9.5,67,165.0,2021,11,8,14.46710526,0.043497173,-0.100600601,0.086538462,0.233870968,2
9.5,63,210.0,2021,11,10,14.46710526,0.043497173,-0.100600601,0.086538462,0.227642276,2
9.5,57,251.0,2021,11,11,14.46710526,-0.100050025,-0.100600601,0.086538462,0.227642276,2
9.5,32,156.0,2021,11,14,14.46710526,-0.100050025,-0.100600601,0.086538462,-0.079545455,2
9.1,99,478.0,2021,11,22,13.80921053,0.045475216,-0.050550551,0.080808081,0.272,2
9.1,76,597.0,2021,11,23,14.46710526,0.0,-0.100600601,0.125,0.272,2
9.5,59,482.0,2021,11,27,14.46710526,0.0,-0.100600601,0.086538462,0.201680672,2
9.5,83,403.0,2021,11,28,14.46710526,0.0,-0.100600601,0.086538462,0.233870968,2
9.4,56,655.0,2021,12,3,14.46710526,-0.390891841,-0.100600601,0.010526316,-0.105882353,2
9.5,55,1191.0,2021,12,4,14.46710526,-0.390891841,-0.100600601,0.04040404,0.227642276,2
8.9,89,1263.0,2021,12,9,14.46710526,-0.390891841,0.120048019,0.063157895,0.288,2
9.7,47,888.0,2021,12,13,9.677631579,-0.022237665,0.298521698,-0.021052632,0.253846154,2
9.1,47,397.0,2021,12,16,14.46710526,-0.390891841,0.044215268,0.042105263,0.06185567,2
9.1,56,259.0,2021,12,20,14.46710526,-0.390891841,0.044215268,0.042105263,0.06185567,2
9.1,48,433.0,2021,12,21,14.46710526,0.0,0.044215268,0.042105263,0.06185567,2
9.7,36,870.0,2021,12,26,14.46710526,-0.390891841,-0.111729019,0.067307692,0.253846154,2
9.1,121,823.0,2021,12,29,14.46710526,-0.390891841,-0.111729019,0.125,0.3,2
9.1,105,556.0,2021,12,30,14.46710526,-0.390891841,-0.111729019,0.125,0.3,2
9.1,132,1078.0,2022,1,2,14.46710526,-0.390891841,0.044215268,0.125,0.06185567,2
9.1,99,448.0,2022,1,3,14.46710526,-0.390891841,-0.116759003,0.116504854,0.3,2
9.4,149,409.0,2022,1,8,14.46710526,0.043497173,0.044215268,0.087378641,0.040816327,2
9.4,85,289.0,2022,1,15,14.46710526,0.043497173,0.044215268,0.160714286,0.040816327,2
8.6,213,399.0,2022,1,18,14.46710526,0.043497173,-0.100600601,0.165048544,0.306451613,2
8.6,185,126.0,2022,1,21,14.46710526,0.043497173,0.044215268,0.165048544,0.085106383,2
9.4,156,281.0,2022,1,23,14.46710526,0.043497173,-0.061510781,0.069306931,0.308823529,2
9.4,88,118.0,2022,1,26,14.46710526,0.043497173,0.044215268,0.160714286,0.293233083,2
9.4,96,225.0,2022,1,28,14.46710526,0.043497173,0.044215268,0.160714286,0.069306931,2
10.0,61,77.0,2022,2,1,14.46710526,0.043497173,0.044215268,0.065420561,-0.052631579,2
10.0,49,165.0,2022,2,5,14.46710526,0.0,-0.04409945,0.065420561,0.28057554,2
10.0,70,143.0,2022,2,10,14.46710526,0.043497173,0.044215268,0.107142857,-0.020408163,2
9.9,55,66.0,2022,2,13,14.46710526,0.0,0.044215268,0.116071429,0.01980198,2
9.9,41,71.0,2022,2,15,14.46710526,0.043497173,0.044215268,0.116071429,0.01980198,2
10.4,48,37.0,2022,2,17,14.46710526,0.043497173,0.044215268,0.071428571,-0.02970297,2
9.9,42,58.0,2022,2,22,14.46710526,-0.390891841,0.044215268,0.048076923,0.01980198,2
9.9,68,66.0,2022,2,24,14.46710526,0.043497173,0.044215268,0.116071429,0.01980198,2
9.4,76,68.0,2022,2,28,14.46710526,-0.390891841,0.044215268,0.096153846,0.069306931,2
9.8,58,153.0,2022,3,1,14.46710526,-0.390891841,0.044215268,0.057692308,0.0,2
9.8,52,88.0,2022,3,2,14.46710526,0.043497173,0.044215268,0.08411215,0.0,2
9.8,52,77.0,2022,3,3,14.46710526,0.043497173,0.044215268,0.08411215,0.0,2
9.8,51,92.0,2022,3,8,14.46710526,0.0,0.044215268,0.08411215,0.279411765,2
9.5,49,0.0,2022,3,11,14.46710526,0.0,0.044215268,0.112149533,0.030612245,2
9.5,59,0.0,2022,3,14,14.46710526,0.0,0.044215268,0.103773585,0.030612245,2
9.1,124,0.0,2022,3,20,14.46710526,0.0,0.044215268,0.1875,0.071428571,2
9.1,122,0.0,2022,3,23,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,146,25.0,2022,3,24,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,156,36.0,2022,3,27,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,148,0.0,2022,3,28,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,141,45.0,2022,3,29,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.8,30,45.0,2022,4,13,14.46710526,0.0,0.044215268,0.048543689,-0.031578947,2
9.5,46,0.0,2022,4,15,14.46710526,0.0,0.044215268,0.112149533,0.0,2
9.8,42,37.0,2022,4,16,14.46710526,0.0,0.044215268,0.08411215,-0.031578947,2
10.1,25,106.0,2022,4,23,14.46710526,0.0,0.044215268,0.073394495,0.0,2
10.1,28,186.0,2022,4,25,14.46710526,0.0,0.044215268,0.019417476,0.0,2
10.1,30,92.0,2022,4,26,14.46710526,0.0,0.044215268,0.056074766,-0.030612245,2
10.1,25,24.0,2022,4,27,14.46710526,0.0,0.044215268,0.098214286,-0.030612245,2
10.1,21,42.0,2022,4,30,14.46710526,0.0,0.044215268,0.019417476,-0.086021505,2
9.5,35,2067.0,2022,5,5,14.46710526,0.0,0.044215268,-0.079545455,0.020618557,2
9.2,71,1814.0,2022,5,8,14.46710526,0.0,0.044215268,0.333333333,0.051546392,2
9.5,46,1079.0,2022,5,10,14.46710526,0.08336807,0.044215268,0.103773585,0.030612245,2
9.5,66,2049.0,2022,5,14,14.46710526,0.0,0.044215268,0.306569343,0.059405941,2
10.1,36,1936.0,2022,5,18,14.46710526,0.08336807,0.044215268,0.047169811,0.0,2
9.6,55,2140.0,2022,5,19,14.46710526,0.08336807,0.044215268,0.094339623,0.04950495,2
10.1,40,1161.0,2022,5,28,14.46710526,0.0,0.044215268,0.047169811,0.0,2
10.1,56,2034.0,2022,5,31,14.46710526,0.0,0.044215268,0.047169811,0.0,2
9.8,62,3123.0,2022,6,2,15.78289474,-0.090950432,-0.042713766,0.08411215,0.0,2
10.1,49,3148.0,2022,6,9,15.78289474,-0.090950432,-0.042713766,0.081818182,0.0,2
9.6,66,3005.0,2022,6,20,15.78289474,-0.090950432,-0.042192149,0.142857143,0.342465753,2
9.6,73,7448.0,2022,6,28,15.78289474,-0.090950432,-0.042713766,0.142857143,0.04,2
9.8,54,44.94,2022,7,10,15.78289474,-0.090950432,-0.042713766,0.066666667,0.02970297,2
9.8,75,539.02,2022,7,12,15.78289474,-0.090950432,-0.042713766,0.066666667,0.02970297,2
9.8,85,273.4,2022,7,14,15.78289474,-0.090950432,-0.042713766,0.066666667,0.02970297,2
10.3,31,116.01,2022,7,18,15.78289474,-0.090950432,-0.042713766,0.019047619,-0.01980198,2
10.3,45,373.77,2022,7,19,15.78289474,-0.090950432,-0.042713766,0.019047619,-0.01980198,2
10.3,32,70.87,2022,7,21,15.78289474,-0.090950432,-0.042713766,0.019047619,-0.01980198,2
9.8,46,547.43,2022,7,27,15.78289474,0.0,-0.042713766,0.066666667,0.0,2
10.3,55,696.59,2022,7,28,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
8.8,120,2717.3,2022,8,8,15.78289474,0.0,-0.042713766,0.083333333,0.063829787,2
9.6,81,1872.09,2022,8,12,15.78289474,0.0,-0.042713766,0.085714286,0.04950495,2
9.8,73,1945.71,2022,8,13,15.78289474,0.0,-0.042713766,0.066666667,0.02970297,2
10.3,69,1943.93,2022,8,17,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
9.9,58,1418.06,2022,8,24,15.78289474,0.0,-0.042713766,0.057142857,0.01980198,2
9.9,58,2313.76,2022,8,25,15.78289474,0.0,-0.042713766,0.057142857,0.01980198,2
9.9,57,2782.37,2022,9,1,15.78289474,0.0,-0.042713766,0.057142857,-0.010204082,2
9.9,63,1595.78,2022,9,5,15.78289474,0.0,-0.042713766,0.057142857,0.01980198,2
9.9,56,2063.56,2022,9,6,15.78289474,0.0,-0.042713766,0.01,-0.010204082,2
9.9,60,2329.32,2022,9,7,15.78289474,0.0,-0.042713766,0.01,-0.010204082,2
9.9,32,2568.79,2022,9,17,15.78289474,0.0,-0.042713766,0.0,-0.010204082,2
8.7,111,3986.04,2022,9,26,15.78289474,0.0,-0.042713766,0.09375,0.112244898,2
8.7,91,2078.28,2022,9,27,15.78289474,0.0,-0.042713766,0.09375,0.112244898,2
8.7,70,3288.09,2022,9,29,15.78289474,0.0,-0.042713766,0.09375,0.112244898,2
8.7,62,1991.96,2022,9,30,15.78289474,0.0,-0.042713766,0.033333333,0.112244898,2
8.9,49,677.0,2021,7,4,12.77906977,-0.158061117,-0.074516377,-0.05952381,-0.022988506,3
8.8,72,379.0,2021,7,5,12.77906977,-0.158061117,-0.074516377,-0.047619048,-0.011494253,3
8.8,66,141.0,2021,7,8,12.77906977,-0.158061117,-0.074516377,0.0,0.022222222,3
8.8,61,155.0,2021,7,9,12.77906977,-0.158061117,-0.074516377,0.0,0.022222222,3
8.9,63,113.0,2021,7,12,12.77906977,-0.158061117,-0.074516377,-0.011363636,0.011111111,3
8.9,68,48.0,2021,7,14,12.77906977,0.043516101,-0.074516377,-0.011363636,0.011111111,3
8.9,57,302.0,2021,7,16,12.77906977,0.043516101,-0.074516377,-0.05952381,-0.022988506,3
8.9,53,173.0,2021,7,21,12.77906977,0.043516101,-0.074516377,-0.011363636,0.011111111,3
8.0,40,206.0,2021,7,26,12.77906977,0.043516101,-0.074516377,0.0,0.036144578,3
9.1,78,23.0,2021,8,1,12.77906977,0.043516101,-0.074516377,-0.034090909,-0.045977011,3
9.1,57,82.0,2021,8,2,12.77906977,0.043516101,-0.074516377,-0.034090909,-0.045977011,3
9.1,52,376.0,2021,8,3,12.77906977,0.043516101,-0.074516377,-0.1375,-0.045977011,3
8.7,52,25.0,2021,8,5,13.36046512,-0.210748156,-0.123402472,-0.0875,-0.048192771,3
8.7,45,320.0,2021,8,6,12.77906977,0.043516101,-0.074516377,-0.0875,-0.048192771,3
8.7,37,0.0,2021,8,8,13.36046512,-0.210748156,-0.123402472,-0.0875,-0.048192771,3
8.7,48,31.0,2021,8,9,12.77906977,-0.158061117,-0.074516377,-0.0875,-0.048192771,3
8.7,55,23.0,2021,8,10,12.77906977,-0.158061117,-0.074516377,-0.0875,-0.048192771,3
9.1,54,0.0,2021,8,16,12.77906977,0.043516101,-0.074516377,-0.1375,-0.011111111,3
8.0,110,127.0,2021,8,20,12.77906977,0.043516101,-0.074516377,0.0,0.111111111,3
8.0,72,94.0,2021,8,22,12.77906977,0.043516101,-0.074516377,-0.095890411,0.101123596,3
8.0,115,31.0,2021,8,23,12.77906977,0.083402836,-0.074516377,0.375,0.101123596,3
8.0,185,174.0,2021,8,25,12.77906977,0.083402836,-0.074516377,0.402985075,0.111111111,3
9.1,62,46.0,2021,9,2,12.77906977,0.043516101,-0.074516377,-0.1375,-0.045977011,3
9.1,39,0.0,2021,9,8,12.77906977,0.043516101,-0.074516377,-0.034090909,-0.034090909,3
9.1,67,19.0,2021,9,11,12.77906977,0.043516101,-0.074516377,-0.1375,-0.034090909,3
9.1,69,0.0,2021,9,12,12.77906977,0.043516101,-0.074516377,-0.1375,-0.02247191,3
9.1,87,0.0,2021,9,13,12.77906977,0.043516101,-0.074516377,-0.1375,0.107843137,3
9.1,89,18.0,2021,9,14,12.77906977,0.043516101,-0.074516377,0.052083333,0.107843137,3
9.1,63,205.0,2021,9,15,12.77906977,0.043516101,-0.074516377,-0.034090909,0.107843137,3
7.7,210,241.0,2021,9,19,12.77906977,0.043516101,-0.074516377,0.125,0.144444444,3
7.7,173,50.0,2021,9,21,12.77906977,0.043516101,-0.074516377,0.0375,0.144444444,3
9.1,143,139.0,2021,9,22,12.77906977,0.043516101,-0.074516377,-0.197368421,-0.011111111,3
8.0,129,134.0,2021,9,23,12.77906977,0.043516101,-0.074516377,-0.052631579,0.111111111,3
8.0,126,183.0,2021,9,25,12.77906977,0.043516101,-0.074516377,-0.052631579,0.111111111,3
7.7,144,83.0,2021,10,1,12.77906977,0.043516101,-0.074516377,-0.013157895,0.114942529,3
7.3,259,0.0,2021,10,5,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
7.9,141,633.0,2021,10,11,12.77906977,0.043516101,-0.074516377,0.0125,0.048192771,3
8.0,154,1420.0,2021,10,14,12.77906977,0.043516101,-0.074516377,0.090909091,0.101123596,3
8.0,40,2316.0,2021,10,15,12.77906977,0.043516101,-0.074516377,0.090909091,0.101123596,3
7.9,181,1926.0,2021,10,16,12.77906977,0.043516101,-0.074516377,0.102272727,0.048192771,3
7.9,74,2258.0,2021,10,17,12.77906977,0.043516101,-0.074516377,0.0125,0.048192771,3
7.9,118,3154.0,2021,10,20,12.77906977,0.043516101,-0.074516377,0.0125,0.048192771,3
7.3,154,422.0,2021,11,1,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
7.3,175,1102.0,2021,11,2,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
8.0,138,59.0,2021,11,4,12.77906977,0.043516101,-0.074516377,0.0,0.101123596,3
8.0,72,20.0,2021,11,13,12.77906977,0.043516101,-0.074516377,0.130434783,0.101123596,3
8.0,99,13.0,2021,11,15,12.77906977,0.043516101,-0.074516377,0.130434783,0.101123596,3
8.0,196,40.0,2021,11,26,12.77906977,0.043516101,-0.074516377,0.130434783,0.101123596,3
7.7,209,37.0,2021,12,1,13.36046512,0.0,-0.123402472,0.134831461,0.134831461,3
7.7,153,151.0,2021,12,2,12.77906977,0.043516101,-0.074516377,0.153846154,0.134831461,3
7.7,443,608.0,2021,12,3,12.77906977,0.043516101,-0.074516377,0.153846154,0.134831461,3
8.0,142,60.0,2021,12,9,12.77906977,0.083402836,-0.074516377,0.375,0.298245614,3
7.5,537,515.0,2021,12,21,12.77906977,0.043516101,-0.074516377,0.175824176,0.369747899,3
7.5,553,199.0,2021,12,22,12.77906977,0.043516101,-0.074516377,0.175824176,0.369747899,3
8.5,215,161.0,2022,1,5,12.77906977,0.043516101,-0.084284708,0.114583333,0.279661017,3
8.5,318,109.0,2022,1,6,12.77906977,0.043516101,0.104719049,0.114583333,0.405594406,3
8.8,254,48.0,2022,1,10,12.77906977,0.043516101,-0.022325581,0.12,0.296,3
8.8,510,91.0,2022,1,13,12.77906977,0.043516101,-0.07344186,0.022222222,0.128712871,3
8.8,235,30.0,2022,1,15,12.77906977,0.043516101,0.104719049,0.12,0.260504202,3
7.6,330,67.0,2022,1,16,12.77906977,0.043516101,0.104719049,0.173913043,0.361344538,3
7.6,580,42.0,2022,1,17,12.77906977,0.043516101,0.104719049,0.173913043,0.361344538,3
7.6,626,9.0,2022,1,18,12.77906977,0.043516101,0.104719049,0.173913043,0.361344538,3
7.6,514,92.0,2022,1,20,12.77906977,0.043516101,0.104719049,0.173913043,0.361344538,3
8.5,252,62.0,2022,2,2,12.77906977,0.083402836,0.053402239,0.114583333,0.3359375,3
8.5,123,22.0,2022,2,4,12.77906977,0.083402836,0.004577723,0.114583333,0.3359375,3
8.8,229,217.0,2022,2,10,12.77906977,0.083402836,0.053402239,0.12,0.063829787,3
8.8,151,170.0,2022,2,12,12.77906977,0.083402836,0.053402239,0.063829787,0.063829787,3
9.2,136,1723.0,2022,2,22,12.77906977,0.083402836,0.053402239,0.08,0.021276596,3
8.6,204,1170.0,2022,3,6,12.77906977,0.083402836,0.053402239,0.094736842,0.044444444,3
8.5,196,6490.0,2022,3,12,12.77906977,0.083402836,0.053402239,0.034090909,0.095744681,3
8.1,276,7885.0,2022,3,21,12.77906977,0.083402836,0.053402239,0.08988764,0.173469388,3
8.1,246,1911.0,2022,3,22,12.77906977,0.083402836,0.053402239,0.08988764,0.173469388,3
8.1,232,4167.0,2022,3,26,12.77906977,0.083402836,0.053402239,0.19,0.173469388,3
8.1,281,943.0,2022,3,31,12.77906977,0.043516101,0.053402239,0.19,0.198019802,3
8.1,279,1173.0,2022,4,2,12.77906977,0.083402836,0.053402239,0.129032258,0.1,3
8.1,243,700.0,2022,4,3,12.77906977,0.083402836,0.053402239,0.129032258,0.1,3
8.6,171,2457.0,2022,4,7,12.19767442,0.125104254,0.096468562,0.104166667,0.044444444,3
8.5,162,2844.0,2022,4,8,12.19767442,0.087032202,0.096468562,0.15,0.095744681,3
8.6,200,3918.0,2022,4,12,12.77906977,0.083402836,0.053402239,0.065217391,0.085106383,3
8.5,163,1732.0,2022,4,15,12.77906977,0.083402836,0.053402239,0.15,0.095744681,3
8.6,153,2208.0,2022,4,16,12.77906977,0.083402836,0.053402239,0.14,0.085106383,3
9.3,117,1087.0,2022,4,19,12.77906977,0.043516101,0.053402239,0.07,0.060606061,3
8.6,173,689.0,2022,5,3,12.77906977,0.043516101,0.053402239,0.0,0.044444444,3
8.6,163,1288.0,2022,5,4,12.77906977,0.043516101,0.053402239,0.0,0.044444444,3
8.6,166,332.0,2022,5,10,12.77906977,0.083402836,0.053402239,0.094736842,0.094736842,3
8.6,178,104.0,2022,5,11,12.77906977,0.083402836,0.053402239,0.094736842,0.094736842,3
8.6,179,1425.0,2022,5,16,12.77906977,0.083402836,0.053402239,0.094736842,0.094736842,3
9.1,102,523.0,2022,6,3,13.36046512,0.0,0.010335917,0.052083333,-0.034090909,3
9.0,126,628.0,2022,6,7,13.36046512,0.0,0.010335917,0.0625,-0.022727273,3
9.1,120,930.0,2022,6,8,13.36046512,0.0,0.010335917,0.071428571,-0.034090909,3
9.1,138,513.0,2022,6,9,13.36046512,0.0,0.010335917,0.080808081,-0.034090909,3
9.1,115,486.0,2022,6,13,13.36046512,0.0,0.010335917,0.09,-0.034090909,3
9.1,101,312.0,2022,6,15,13.36046512,0.0,0.010335917,-0.02247191,-0.034090909,3
9.1,131,520.0,2022,6,17,13.36046512,0.0,0.010335917,-0.02247191,-0.034090909,3
8.1,215,1273.0,2022,6,20,13.36046512,0.0,0.010335917,0.15625,0.079545455,3
8.1,251,1052.0,2022,6,21,13.36046512,0.0,0.010335917,0.15625,0.079545455,3
8.8,124,710.0,2022,6,26,13.36046512,0.0,0.010335917,0.12,0.0,3
9.1,141,1616.0,2022,6,29,13.36046512,0.0,0.010335917,0.09,-0.034090909,3
9.2,117,2400.4,2022,7,5,13.36046512,0.0,0.010335917,0.021276596,-0.045454545,3
9.3,90,2733.86,2022,7,6,13.36046512,0.0,0.010335917,0.010638298,-0.056818182,3
9.3,91,2078.01,2022,7,7,13.36046512,0.0,0.010335917,-0.021978022,-0.056818182,3
9.3,107,1815.36,2022,7,8,13.36046512,0.0,0.010335917,0.021052632,-0.056818182,3
9.3,90,1574.21,2022,7,9,13.36046512,0.0,0.010335917,0.021052632,-0.056818182,3
9.0,131,1601.52,2022,7,13,13.36046512,0.0,0.010335917,0.052631579,0.090909091,3
9.3,112,1138.41,2022,7,14,13.36046512,0.0,0.010335917,0.021052632,0.060606061,3
9.3,98,1142.99,2022,7,15,13.36046512,0.0,0.010335917,0.021052632,0.060606061,3
9.3,89,1029.3,2022,7,18,13.36046512,-0.045495905,0.010335917,0.021052632,0.060606061,3
8.8,133,1822.06,2022,7,20,13.36046512,0.0,0.010335917,0.073684211,0.111111111,3
9.0,136,802.42,2022,7,21,13.36046512,0.0,0.010335917,0.052631579,0.090909091,3
7.0,186,840.47,2022,7,23,13.36046512,0.0,0.010335917,0.186046512,0.255319149,3
9.3,78,1709.6,2022,7,29,13.36046512,0.0,0.010335917,0.021052632,0.060606061,3
7.9,89,2695.7,2022,8,5,13.36046512,0.0,0.010335917,0.091954023,0.159574468,3
7.9,122,2625.16,2022,8,6,13.36046512,0.0,0.010335917,0.091954023,0.159574468,3
7.9,189,1979.37,2022,8,9,13.36046512,0.0,0.010335917,0.091954023,0.159574468,3
9.1,124,1510.3,2022,8,12,13.36046512,0.0,0.010335917,0.042105263,0.080808081,3
9.3,116,1431.04,2022,8,13,12.77906977,0.043516101,0.053402239,0.021052632,0.060606061,3
9.3,69,2663.55,2022,8,31,12.77906977,0.043516101,0.053402239,0.021052632,0.010638298,3
9.5,77,1904.02,2022,9,3,12.77906977,0.043516101,0.053402239,0.04040404,0.0,3
9.5,73,2137.71,2022,9,4,12.77906977,0.043516101,0.053402239,0.04040404,0.0,3
9.5,59,1502.96,2022,9,7,12.77906977,0.043516101,0.053402239,0.0,-0.010638298,3
9.3,44,1142.48,2022,9,11,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
9.3,53,1228.63,2022,9,13,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
9.3,71,948.71,2022,9,20,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
8.1,74,2990.49,2022,9,23,12.77906977,0.043516101,0.053402239,0.10989011,0.138297872,3
7.7,131,2680.64,2022,9,26,12.77906977,0.043516101,0.053402239,0.083333333,0.180851064,3
6.9,116,567.77,2022,9,28,12.77906977,0.043516101,0.053402239,0.178571429,0.265957447,3
8.1,138,391.14,2022,9,30,12.77906977,0.043516101,0.053402239,0.058139535,0.138297872,3
12.1,113,245.0,2021,7,1,17.171875,-0.1001001,-0.1001001,-0.034188034,-0.080357143,4
11.8,181,441.0,2021,7,7,17.171875,-0.1001001,-0.1001001,0.070866142,-0.035087719,4
11.8,136,329.0,2021,7,8,17.171875,-0.1001001,-0.1001001,0.070866142,0.008403361,4
12.0,169,467.0,2021,7,10,17.171875,-0.1001001,-0.1001001,0.05511811,-0.008403361,4
12.0,181,250.0,2021,7,12,17.171875,-0.1001001,-0.1001001,0.05511811,-0.008403361,4
12.0,169,343.0,2021,7,14,17.171875,0.043516101,-0.1001001,0.05511811,-0.008403361,4
12.0,194,215.0,2021,7,16,17.171875,0.043516101,-0.1001001,0.047619048,-0.052631579,4
12.0,165,85.0,2021,7,21,17.171875,0.043516101,-0.1001001,0.069767442,-0.008403361,4
12.1,182,110.0,2021,7,25,17.171875,0.043516101,-0.1001001,0.0546875,-0.025423729,4
11.1,307,185.0,2021,7,29,17.171875,0.043516101,-0.1001001,0.034782609,0.026315789,4
11.1,296,86.0,2021,7,30,17.171875,0.043516101,-0.1001001,0.034782609,0.026315789,4
12.2,262,52.0,2021,8,2,17.171875,-0.1001001,-0.1001001,0.046875,-0.070175439,4
12.2,246,138.0,2021,8,3,17.171875,0.043516101,-0.1001001,-0.033898305,-0.070175439,4
12.2,150,32.0,2021,8,14,17.171875,0.043516101,-0.1001001,-0.042735043,-0.025210084,4
12.2,315,0.0,2021,8,20,17.171875,0.043516101,-0.1001001,-0.079646018,-0.025210084,4
10.8,643,82.0,2021,8,26,17.171875,0.043516101,-0.1001001,0.044247788,0.092436975,4
10.8,672,40.0,2021,8,28,17.171875,0.043516101,-0.1001001,0.044247788,0.092436975,4
10.8,549,83.0,2021,8,29,17.171875,0.043516101,-0.1001001,0.044247788,0.114754098,4
11.1,318,25.0,2021,9,9,17.171875,0.043516101,-0.1001001,0.10483871,0.043103448,4
11.1,395,36.0,2021,9,12,17.171875,0.043516101,-0.1001001,0.10483871,0.043103448,4
12.2,323,12.0,2021,9,16,17.171875,0.043516101,-0.1001001,0.096296296,-0.051724138,4
11.7,221,24.0,2021,9,18,17.171875,0.043516101,-0.1001001,0.093023256,-0.00862069,4
11.6,204,52.0,2021,9,19,17.171875,0.043516101,-0.1001001,0.100775194,0.0,4
11.6,203,13.0,2021,9,21,17.171875,0.043516101,-0.1001001,0.100775194,0.0,4
12.2,192,0.0,2021,9,27,17.171875,0.043516101,-0.1001001,0.008130081,-0.025210084,4
12.2,204,20.0,2021,9,28,17.171875,0.043516101,-0.1001001,0.008130081,-0.025210084,4
10.8,273,1732.0,2021,10,10,17.171875,0.043516101,-0.1001001,0.1,0.009174312,4
11.1,224,1951.0,2021,10,11,17.171875,0.043516101,-0.1001001,0.075,-0.018348624,4
12.2,167,1500.0,2021,10,15,17.171875,0.043516101,-0.1001001,-0.079646018,-0.042735043,4
11.5,150,1802.0,2021,10,17,17.171875,0.043516101,-0.1001001,-0.017699115,-0.055045872,4
11.5,175,2395.0,2021,10,22,17.171875,0.043516101,-0.1001001,-0.017699115,0.148148148,4
10.8,295,1415.0,2021,10,27,17.171875,0.043516101,-0.1001001,0.092436975,0.205882353,4
10.8,306,1570.0,2021,10,30,17.171875,0.043516101,-0.1001001,0.092436975,0.2,4
12.6,150,750.0,2021,11,4,17.171875,0.043516101,-0.1001001,-0.058823529,0.038167939,4
12.6,150,556.0,2021,11,5,17.171875,0.043516101,-0.1001001,0.066666667,0.038167939,4
12.6,187,1193.0,2021,11,10,17.171875,0.043516101,-0.1001001,0.023255814,0.176470588,4
12.6,104,1016.0,2021,11,16,17.171875,0.043516101,-0.1001001,-0.032786885,0.086956522,4
12.6,85,522.0,2021,11,17,17.171875,0.043516101,-0.1001001,0.023255814,0.086956522,4
11.7,307,963.0,2021,11,20,17.171875,-0.1001001,-0.1001001,0.093023256,0.235294118,4
11.7,372,1481.0,2021,11,24,17.171875,-0.1001001,-0.22246941,0.093023256,0.164285714,4
12.6,312,833.0,2021,11,25,17.171875,-0.1001001,-0.22246941,0.023255814,0.1,4
